285,"CPU(brand='AMD', model='Sempron 150', cores=1, base_clock=ClockSpeed(cycles=2900000000), boost_clock=None, tdp=45, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
286,"CPU(brand='AMD', model='Sempron X2 190', cores=2, base_clock=ClockSpeed(cycles=2500000000), boost_clock=None, tdp=45, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
287,"CPU(brand='AMD', model='Sempron X2 198', cores=2, base_clock=ClockSpeed(cycles=2500000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
288,"CPU(brand='AMD', model='Sempron X2 250', cores=2, base_clock=ClockSpeed(cycles=3200000000), boost_clock=ClockSpeed(cycles=3600000000), tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
289,"CPU(brand='AMD', model='Threadripper 1900X', cores=8, base_clock=ClockSpeed(cycles=3800000000), boost_clock=ClockSpeed(cycles=4000000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 409.73 USD>)"
290,"CPU(brand='AMD', model='Threadripper 1920X', cores=12, base_clock=ClockSpeed(cycles=3500000000), boost_clock=ClockSpeed(cycles=4000000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 989.00 USD>)"
291,"CPU(brand='AMD', model='Threadripper 1950X', cores=16, base_clock=ClockSpeed(cycles=3400000000), boost_clock=ClockSpeed(cycles=4000000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 1155.25 USD>)"
292,"CPU(brand='AMD', model='Threadripper 2920X', cores=12, base_clock=ClockSpeed(cycles=3500000000), boost_clock=ClockSpeed(cycles=4300000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 1499.99 USD>)"
293,"CPU(brand='AMD', model='Threadripper 2920X', cores=12, base_clock=ClockSpeed(cycles=3500000000), boost_clock=ClockSpeed(cycles=4300000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 0.00 USD>)"
294,"CPU(brand='AMD', model='Threadripper 2950X', cores=16, base_clock=ClockSpeed(cycles=3500000000), boost_clock=ClockSpeed(cycles=4400000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 0.00 USD>)"
295,"CPU(brand='AMD', model='Threadripper 2950X', cores=16, base_clock=ClockSpeed(cycles=3500000000), boost_clock=ClockSpeed(cycles=4400000000), tdp=180, integrated_graphics=None, multithreading=True, price=<Money: 589.99 USD>)"
296,"CPU(brand='AMD', model='Threadripper 2970WX', cores=24, base_clock=ClockSpeed(cycles=3000000000), boost_clock=ClockSpeed(cycles=4200000000), tdp=250, integrated_graphics=None, multithreading=True, price=<Money: 0.00 USD>)"
297,"CPU(brand='AMD', model='Threadripper 2970WX', cores=24, base_clock=ClockSpeed(cycles=3000000000), boost_clock=ClockSpeed(cycles=4200000000), tdp=250, integrated_graphics=None, multithreading=True, price=<Money: 1030.27 USD>)"
298,"CPU(brand='AMD', model='Threadripper 2990WX', cores=32, base_clock=ClockSpeed(cycles=3000000000), boost_clock=ClockSpeed(cycles=4200000000), tdp=250, integrated_graphics=None, multithreading=True, price=<Money: 0.00 USD>)"
299,"CPU(brand='AMD', model='Threadripper 2990WX', cores=32, base_clock=ClockSpeed(cycles=3000000000), boost_clock=ClockSpeed(cycles=4200000000), tdp=250, integrated_graphics=None, multithreading=True, price=<Money: 1699.99 USD>)"
300,"CPU(brand='AMD', model='Threadripper 3960X', cores=24, base_clock=ClockSpeed(cycles=3800000000), boost_clock=ClockSpeed(cycles=4500000000), tdp=280, integrated_graphics=None, multithreading=True, price=<Money: 1843.58 USD>)"
301,"CPU(brand='AMD', model='Threadripper 3970X', cores=32, base_clock=ClockSpeed(cycles=3700000000), boost_clock=ClockSpeed(cycles=4500000000), tdp=280, integrated_graphics=None, multithreading=True, price=<Money: 2279.94 USD>)"
302,"CPU(brand='AMD', model='Threadripper 3990X', cores=64, base_clock=ClockSpeed(cycles=2900000000), boost_clock=ClockSpeed(cycles=4300000000), tdp=280, integrated_graphics=None, multithreading=True, price=<Money: 4015.00 USD>)"
303,"CPU(brand='Intel', model='Atom D2500', cores=2, base_clock=ClockSpeed(cycles=1867000000), boost_clock=None, tdp=10, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
304,"CPU(brand='Intel', model='Atom D2700', cores=2, base_clock=ClockSpeed(cycles=2133000000), boost_clock=None, tdp=10, integrated_graphics=None, multithreading=True, price=<Money: 100.00 USD>)"
305,"CPU(brand='Intel', model='Celeron 420', cores=1, base_clock=ClockSpeed(cycles=1600000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
306,"CPU(brand='Intel', model='Celeron 420', cores=1, base_clock=ClockSpeed(cycles=1600000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 49.95 USD>)"
307,"CPU(brand='Intel', model='Celeron 430', cores=1, base_clock=ClockSpeed(cycles=1800000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 75.62 USD>)"
308,"CPU(brand='Intel', model='Celeron 430', cores=1, base_clock=ClockSpeed(cycles=1800000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
309,"CPU(brand='Intel', model='Celeron 440', cores=1, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
310,"CPU(brand='Intel', model='Celeron 440', cores=1, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 49.99 USD>)"
311,"CPU(brand='Intel', model='Celeron 450', cores=1, base_clock=ClockSpeed(cycles=2200000000), boost_clock=None, tdp=35, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
312,"CPU(brand='Intel', model='Celeron 847', cores=2, base_clock=ClockSpeed(cycles=1100000000), boost_clock=None, tdp=17, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
313,"CPU(brand='Intel', model='Celeron E1200', cores=2, base_clock=ClockSpeed(cycles=1600000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
314,"CPU(brand='Intel', model='Celeron E1200', cores=2, base_clock=ClockSpeed(cycles=1600000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 70.00 USD>)"
315,"CPU(brand='Intel', model='Celeron E1400', cores=2, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 14.00 USD>)"
316,"CPU(brand='Intel', model='Celeron E1400', cores=2, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
317,"CPU(brand='Intel', model='Celeron E1500', cores=2, base_clock=ClockSpeed(cycles=2200000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
318,"CPU(brand='Intel', model='Celeron E1600', cores=2, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
319,"CPU(brand='Intel', model='Celeron E3200', cores=2, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
320,"CPU(brand='Intel', model='Celeron E3300', cores=2, base_clock=ClockSpeed(cycles=2500000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
321,"CPU(brand='Intel', model='Celeron E3300', cores=2, base_clock=ClockSpeed(cycles=2500000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 43.99 USD>)"
322,"CPU(brand='Intel', model='Celeron E3400', cores=2, base_clock=ClockSpeed(cycles=2600000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
323,"CPU(brand='Intel', model='Celeron E3500', cores=2, base_clock=ClockSpeed(cycles=2700000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 21.00 USD>)"
324,"CPU(brand='Intel', model='Celeron G1610', cores=2, base_clock=ClockSpeed(cycles=2600000000), boost_clock=None, tdp=55, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 37.00 USD>)"
325,"CPU(brand='Intel', model='Celeron G1620', cores=2, base_clock=ClockSpeed(cycles=2700000000), boost_clock=None, tdp=55, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
326,"CPU(brand='Intel', model='Celeron G1630', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=55, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
327,"CPU(brand='Intel', model='Celeron G1820', cores=2, base_clock=ClockSpeed(cycles=2700000000), boost_clock=None, tdp=53, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
328,"CPU(brand='Intel', model='Celeron G1830', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=53, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
329,"CPU(brand='Intel', model='Celeron G1840', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=53, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
330,"CPU(brand='Intel', model='Celeron G1850', cores=2, base_clock=ClockSpeed(cycles=2900000000), boost_clock=None, tdp=53, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
331,"CPU(brand='Intel', model='Celeron G3900', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=51, integrated_graphics='Intel HD Graphics 510', multithreading=False, price=<Money: 0.00 USD>)"
332,"CPU(brand='Intel', model='Celeron G3920', cores=2, base_clock=ClockSpeed(cycles=2600000000), boost_clock=None, tdp=35, integrated_graphics='Intel HD Graphics 510', multithreading=False, price=<Money: 197.12 USD>)"
333,"CPU(brand='Intel', model='Celeron G3930', cores=2, base_clock=ClockSpeed(cycles=2900000000), boost_clock=None, tdp=51, integrated_graphics='Intel HD Graphics 610', multithreading=False, price=<Money: 59.99 USD>)"
334,"CPU(brand='Intel', model='Celeron G3930', cores=2, base_clock=ClockSpeed(cycles=2900000000), boost_clock=None, tdp=51, integrated_graphics='Intel HD Graphics 610', multithreading=False, price=<Money: 84.74 USD>)"
335,"CPU(brand='Intel', model='Celeron G3930T', cores=2, base_clock=ClockSpeed(cycles=2700000000), boost_clock=None, tdp=35, integrated_graphics='Intel HD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
336,"CPU(brand='Intel', model='Celeron G3950', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=51, integrated_graphics='Intel HD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
337,"CPU(brand='Intel', model='Celeron G440', cores=1, base_clock=ClockSpeed(cycles=1600000000), boost_clock=None, tdp=35, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 30.00 USD>)"
338,"CPU(brand='Intel', model='Celeron G465', cores=2, base_clock=ClockSpeed(cycles=1900000000), boost_clock=None, tdp=35, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
339,"CPU(brand='Intel', model='Celeron G470', cores=1, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=35, integrated_graphics='Intel HD Graphics', multithreading=True, price=<Money: 0.00 USD>)"
340,"CPU(brand='Intel', model='Celeron G4900', cores=2, base_clock=ClockSpeed(cycles=3100000000), boost_clock=None, tdp=65, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
341,"CPU(brand='Intel', model='Celeron G4900T', cores=2, base_clock=ClockSpeed(cycles=1800000000), boost_clock=None, tdp=35, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
342,"CPU(brand='Intel', model='Celeron G4920', cores=2, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=65, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
343,"CPU(brand='Intel', model='Celeron G4920', cores=2, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=65, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 63.44 USD>)"
344,"CPU(brand='Intel', model='Celeron G4930', cores=2, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=54, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 43.40 USD>)"
345,"CPU(brand='Intel', model='Celeron G530', cores=2, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=65, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 69.98 USD>)"
346,"CPU(brand='Intel', model='Celeron G540', cores=2, base_clock=ClockSpeed(cycles=2500000000), boost_clock=None, tdp=65, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 121.59 USD>)"
347,"CPU(brand='Intel', model='Celeron G555', cores=2, base_clock=ClockSpeed(cycles=2700000000), boost_clock=None, tdp=65, integrated_graphics='Intel HD Graphics', multithreading=False, price=<Money: 0.00 USD>)"
348,"CPU(brand='Intel', model='Celeron G5900', cores=2, base_clock=ClockSpeed(cycles=3400000000), boost_clock=None, tdp=58, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 43.26 USD>)"
349,"CPU(brand='Intel', model='Celeron G5905', cores=2, base_clock=ClockSpeed(cycles=3500000000), boost_clock=None, tdp=58, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 62.63 USD>)"
350,"CPU(brand='Intel', model='Celeron G5905T', cores=2, base_clock=ClockSpeed(cycles=3300000000), boost_clock=None, tdp=35, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 0.00 USD>)"
351,"CPU(brand='Intel', model='Celeron G5920', cores=2, base_clock=ClockSpeed(cycles=3500000000), boost_clock=None, tdp=58, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 61.99 USD>)"
352,"CPU(brand='Intel', model='Celeron G5925', cores=2, base_clock=ClockSpeed(cycles=3600000000), boost_clock=None, tdp=58, integrated_graphics='Intel UHD Graphics 610', multithreading=False, price=<Money: 72.63 USD>)"
353,"CPU(brand='Intel', model='Core 2 Duo E4300', cores=2, base_clock=ClockSpeed(cycles=1800000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
354,"CPU(brand='Intel', model='Core 2 Duo E4300', cores=2, base_clock=ClockSpeed(cycles=1800000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 97.25 USD>)"
355,"CPU(brand='Intel', model='Core 2 Duo E4400', cores=2, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
356,"CPU(brand='Intel', model='Core 2 Duo E4400', cores=2, base_clock=ClockSpeed(cycles=2000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 108.00 USD>)"
357,"CPU(brand='Intel', model='Core 2 Duo E4500', cores=2, base_clock=ClockSpeed(cycles=2200000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
358,"CPU(brand='Intel', model='Core 2 Duo E4600', cores=2, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 204.37 USD>)"
359,"CPU(brand='Intel', model='Core 2 Duo E4600', cores=2, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
360,"CPU(brand='Intel', model='Core 2 Duo E6320', cores=2, base_clock=ClockSpeed(cycles=1860000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
361,"CPU(brand='Intel', model='Core 2 Duo E6320', cores=2, base_clock=ClockSpeed(cycles=1860000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 198.95 USD>)"
362,"CPU(brand='Intel', model='Core 2 Duo E6400', cores=2, base_clock=ClockSpeed(cycles=2130000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
363,"CPU(brand='Intel', model='Core 2 Duo E6400', cores=2, base_clock=ClockSpeed(cycles=2130000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 98.95 USD>)"
364,"CPU(brand='Intel', model='Core 2 Duo E6420', cores=2, base_clock=ClockSpeed(cycles=2130000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 149.94 USD>)"
365,"CPU(brand='Intel', model='Core 2 Duo E6420', cores=2, base_clock=ClockSpeed(cycles=2130000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 133.82 USD>)"
366,"CPU(brand='Intel', model='Core 2 Duo E6540', cores=2, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
367,"CPU(brand='Intel', model='Core 2 Duo E6550', cores=2, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 177.94 USD>)"
368,"CPU(brand='Intel', model='Core 2 Duo E6550', cores=2, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
369,"CPU(brand='Intel', model='Core 2 Duo E6550', cores=2, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 49.79 USD>)"
370,"CPU(brand='Intel', model='Core 2 Duo E6700', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 204.03 USD>)"
371,"CPU(brand='Intel', model='Core 2 Duo E6700', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 149.94 USD>)"
372,"CPU(brand='Intel', model='Core 2 Duo E6700', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
373,"CPU(brand='Intel', model='Core 2 Duo E6750', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 87.99 USD>)"
374,"CPU(brand='Intel', model='Core 2 Duo E6750', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
375,"CPU(brand='Intel', model='Core 2 Duo E6850', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 249.95 USD>)"
376,"CPU(brand='Intel', model='Core 2 Duo E6850', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 129.94 USD>)"
377,"CPU(brand='Intel', model='Core 2 Duo E7200', cores=2, base_clock=ClockSpeed(cycles=2530000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 80.98 USD>)"
378,"CPU(brand='Intel', model='Core 2 Duo E7200', cores=2, base_clock=ClockSpeed(cycles=2530000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
379,"CPU(brand='Intel', model='Core 2 Duo E7300', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 28.20 USD>)"
380,"CPU(brand='Intel', model='Core 2 Duo E7300', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 11.95 USD>)"
381,"CPU(brand='Intel', model='Core 2 Duo E7400', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
382,"CPU(brand='Intel', model='Core 2 Duo E7400', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 129.94 USD>)"
383,"CPU(brand='Intel', model='Core 2 Duo E7400', cores=2, base_clock=ClockSpeed(cycles=2800000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 175.27 USD>)"
384,"CPU(brand='Intel', model='Core 2 Duo E7500', cores=2, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 99.99 USD>)"
385,"CPU(brand='Intel', model='Core 2 Duo E7500', cores=2, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 113.95 USD>)"
386,"CPU(brand='Intel', model='Core 2 Duo E7500', cores=2, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
387,"CPU(brand='Intel', model='Core 2 Duo E7600', cores=2, base_clock=ClockSpeed(cycles=3060000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 129.94 USD>)"
388,"CPU(brand='Intel', model='Core 2 Duo E7600', cores=2, base_clock=ClockSpeed(cycles=3060000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 149.94 USD>)"
389,"CPU(brand='Intel', model='Core 2 Duo E8190', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
390,"CPU(brand='Intel', model='Core 2 Duo E8200', cores=2, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
391,"CPU(brand='Intel', model='Core 2 Duo E8300', cores=2, base_clock=ClockSpeed(cycles=2830000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 119.95 USD>)"
392,"CPU(brand='Intel', model='Core 2 Duo E8400', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 140.00 USD>)"
393,"CPU(brand='Intel', model='Core 2 Duo E8400', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 29.00 USD>)"
394,"CPU(brand='Intel', model='Core 2 Duo E8400', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 40.02 USD>)"
395,"CPU(brand='Intel', model='Core 2 Duo E8400', cores=2, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
396,"CPU(brand='Intel', model='Core 2 Duo E8500', cores=2, base_clock=ClockSpeed(cycles=3160000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
397,"CPU(brand='Intel', model='Core 2 Duo E8600', cores=2, base_clock=ClockSpeed(cycles=3330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
398,"CPU(brand='Intel', model='Core 2 Duo E8600', cores=2, base_clock=ClockSpeed(cycles=3330000000), boost_clock=None, tdp=65, integrated_graphics=None, multithreading=False, price=<Money: 105.99 USD>)"
399,"CPU(brand='Intel', model='Core 2 Extreme QX6700', cores=4, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 605.64 USD>)"
400,"CPU(brand='Intel', model='Core 2 Extreme QX6700', cores=4, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
401,"CPU(brand='Intel', model='Core 2 Extreme QX6800', cores=4, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 998.95 USD>)"
402,"CPU(brand='Intel', model='Core 2 Extreme QX6800', cores=4, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
403,"CPU(brand='Intel', model='Core 2 Extreme QX6850', cores=4, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=130, integrated_graphics=None, multithreading=False, price=<Money: 904.00 USD>)"
404,"CPU(brand='Intel', model='Core 2 Extreme QX6850', cores=4, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=130, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
405,"CPU(brand='Intel', model='Core 2 Extreme QX9650', cores=4, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=130, integrated_graphics=None, multithreading=False, price=<Money: 299.00 USD>)"
406,"CPU(brand='Intel', model='Core 2 Extreme QX9650', cores=4, base_clock=ClockSpeed(cycles=3000000000), boost_clock=None, tdp=130, integrated_graphics=None, multithreading=False, price=<Money: 499.99 USD>)"
407,"CPU(brand='Intel', model='Core 2 Extreme QX9770', cores=4, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=136, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
408,"CPU(brand='Intel', model='Core 2 Extreme QX9775', cores=4, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=150, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
409,"CPU(brand='Intel', model='Core 2 Extreme QX9775', cores=4, base_clock=ClockSpeed(cycles=3200000000), boost_clock=None, tdp=150, integrated_graphics=None, multithreading=False, price=<Money: 1495.00 USD>)"
410,"CPU(brand='Intel', model='Core 2 Extreme X6800', cores=2, base_clock=ClockSpeed(cycles=2930000000), boost_clock=None, tdp=75, integrated_graphics=None, multithreading=False, price=<Money: 499.95 USD>)"
411,"CPU(brand='Intel', model='Core 2 Quad Q6600', cores=4, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 518.00 USD>)"
412,"CPU(brand='Intel', model='Core 2 Quad Q6600', cores=4, base_clock=ClockSpeed(cycles=2400000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 39.97 USD>)"
413,"CPU(brand='Intel', model='Core 2 Quad Q6700', cores=4, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 0.00 USD>)"
414,"CPU(brand='Intel', model='Core 2 Quad Q6700', cores=4, base_clock=ClockSpeed(cycles=2660000000), boost_clock=None, tdp=100, integrated_graphics=None, multithreading=False, price=<Money: 49.22 USD>)"
415,"CPU(brand='Intel', model='Core 2 Quad Q8200', cores=4, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=95, integrated_graphics=None, multithreading=False, price=<Money: 53.45 USD>)"
416,"CPU(brand='Intel', model='Core 2 Quad Q8200', cores=4, base_clock=ClockSpeed(cycles=2330000000), boost_clock=None, tdp=95, integrated_graphics=None, multithreading=False, price=<Money: 144.01 USD>)"
